amount,hour_of_day,is_foreign,distance_from_home_km,geo_velocity_kmh,new_device,tx_count_last_1h,tx_count_last_5m,avg_amount_deviation,burst_count_last_1m,device_tx_count_24h,merchant_risk_score,card_age_risk,profile_avg_spend,seconds_since_last_tx,is_fraud
1429.4,16,0,99.17,83.63,0,1.2,1.67,0.2992,0.33,1.46,0.2,0.1745,2039.61,7563.03,0
2229.3,12,0,3.73,48.53,0,3.26,1.5,0.5098,0.25,3.31,0.2,0.3412,4547.33,4064.65,0
176949.27,1,1,3964.89,1101.97,0,8.84,5.93,32.7904,5.75,6.75,0.9493,0.4989,5236.68,389.36,1
6808.75,17,0,14.7,113.07,0,1.25,1.85,2.5575,0.43,4.62,0.2,0.2488,1913.9,8000.22,0
7284.77,15,0,33.58,106.01,0,1.17,1.24,1.3554,0.25,2.48,0.2,0.2236,3092.74,10721.16,0
29016.3,1,1,7296.46,686.69,0,13.44,3.1,9.517,4.15,13.13,0.8199,0.7907,2758.99,209.7,1
2309.4,7,0,38.27,26.28,0,5.48,1.56,0.2164,0.06,5.96,0.2,0.2588,2947.22,14222.84,0
981.05,14,0,31.98,97.95,0,5.59,0.11,0.8332,1.0,2.1,0.2,0.354,5882.91,14717.73,0
6792.72,12,0,28.39,38.16,0,4.69,0.72,0.2874,0.59,4.52,0.2,0.2055,5276.5,10995.95,0
151421.95,3,1,2074.68,486.07,1,14.02,3.1,25.2536,4.43,9.32,0.8535,0.8032,5767.66,207.75,1
156937.99,0,1,5527.52,1321.36,0,16.46,7.3,29.7065,5.88,9.74,0.9355,0.5978,5110.91,65.11,1
1428.53,20,0,95.02,115.28,0,4.25,0.35,0.3243,0.97,4.47,0.2,0.3787,2114.03,14549.27,0
1567.74,16,0,88.08,35.34,0,1.89,0.0,0.6223,0.7,3.86,0.2,0.3552,4150.28,14287.45,0
2682.09,14,0,76.76,12.49,0,3.48,0.66,0.1564,0.08,2.73,0.2,0.1959,2319.37,12106.23,0
5426.19,17,0,53.6,31.83,0,2.25,0.14,0.044,0.26,1.54,0.2,0.1004,5197.48,8052.18,0
7099.51,22,0,105.81,42.15,0,2.88,1.66,0.2113,0.79,3.89,0.2,0.3275,5860.96,5454.44,0
460.62,7,0,38.25,114.2,0,1.37,0.34,0.9096,0.38,4.66,0.2,0.2641,5096.38,16349.61,0
112387.83,3,0,4223.12,1070.95,0,12.34,3.27,25.9313,3.99,15.74,0.8023,0.6771,4173.14,555.72,1
2519.73,10,0,5.96,68.61,0,5.2,0.31,0.4366,0.36,3.14,0.2,0.1884,4472.69,12524.73,0
400.74,12,0,76.58,117.25,0,3.37,0.23,0.8329,0.78,3.35,0.2,0.3685,2398.54,6093.07,0
3093.96,19,0,44.33,53.49,0,2.32,0.93,0.0462,0.23,2.34,0.2,0.1185,3243.87,13986.21,0
2881.57,20,0,116.48,70.77,0,3.77,1.68,0.5281,0.82,3.09,0.2,0.2607,1885.68,15843.68,0
3914.85,9,0,47.38,102.47,0,1.17,1.14,0.284,0.52,3.86,0.2,0.3948,5467.44,4188.65,0
7602.68,12,0,116.66,97.02,0,1.63,0.85,1.1594,0.99,3.18,0.2,0.3992,3520.68,11961.06,0
7304.27,9,0,10.44,66.76,0,3.76,1.71,1.7455,0.52,5.59,0.2,0.1037,2660.49,13146.68,0
1077.65,11,0,17.78,70.55,0,4.79,1.88,0.7852,0.92,3.81,0.2,0.1303,5017.59,6434.7,0
3404.94,19,0,78.57,68.64,0,3.37,0.34,0.1173,0.4,4.09,0.2,0.3042,3047.41,8307.86,0
5586.01,8,0,89.49,110.5,0,5.49,0.04,0.024,0.82,2.52,0.2,0.1841,5455.31,9764.23,0
6977.42,11,0,36.06,89.25,0,4.87,0.64,2.5929,0.73,4.02,0.2,0.1268,1941.98,8955.81,0
3978.79,18,0,98.52,61.83,0,1.79,0.62,0.194,0.51,1.68,0.2,0.3554,3332.27,16045.19,0
150762.74,0,1,4434.17,1322.13,0,10.74,7.12,62.6819,4.52,12.35,0.731,0.4153,2367.44,226.62,1
6989.75,18,0,41.31,100.52,0,2.29,1.66,2.0402,0.09,1.14,0.2,0.1149,2299.13,15631.91,0
1926.54,14,0,81.32,32.29,0,3.05,0.04,0.2183,0.78,4.84,0.2,0.1027,2464.43,16566.55,0
266.02,15,0,73.0,113.16,0,4.56,1.42,0.9367,0.28,5.48,0.2,0.3555,4205.14,9235.77,0
4260.98,19,0,70.14,0.88,0,6.0,1.93,0.49,0.84,3.81,0.2,0.2781,2859.65,6379.37,0
2823.01,15,0,76.87,103.38,0,2.31,1.42,0.2303,0.89,2.49,0.2,0.145,3667.82,14200.69,0
6458.44,19,0,79.26,81.69,0,4.61,1.31,0.2603,1.0,2.3,0.2,0.2256,5124.43,8090.05,0
105107.43,1,1,6592.3,1102.0,0,12.76,7.7,21.4286,4.08,9.0,0.7425,0.7288,4686.31,337.16,1
5979.17,12,0,113.63,107.95,0,4.27,0.44,0.6524,0.22,5.36,0.2,0.2261,3618.51,16166.87,0
3817.33,10,0,56.46,103.97,0,3.92,1.89,0.0768,0.07,5.45,0.2,0.2501,4135.07,15853.46,0
621.68,11,0,16.48,24.04,0,3.05,1.14,0.7813,0.91,3.29,0.2,0.1949,2842.6,13393.83,0
5122.06,12,0,37.61,6.96,0,3.26,0.42,0.3865,0.77,3.88,0.2,0.1475,3694.11,14520.42,0
3582.95,20,0,48.41,115.84,0,2.92,0.08,0.7206,0.2,2.87,0.2,0.1042,2082.33,7019.85,0
5478.64,14,0,27.15,105.24,0,2.56,0.21,1.3238,0.5,2.53,0.2,0.1196,2357.6,2540.64,0
4258.25,17,0,52.04,82.41,0,1.67,1.99,0.1989,0.49,4.75,0.2,0.1495,3551.67,16491.69,0
1949.71,11,0,25.34,2.63,0,3.52,0.25,0.2293,0.71,4.96,0.2,0.2126,1586.06,12173.2,0
4832.61,8,0,79.44,78.43,0,1.1,1.38,0.1228,0.42,2.9,0.2,0.2642,4304.11,9485.22,0
115304.48,2,1,1448.23,944.29,0,15.01,5.09,23.9126,5.7,11.12,0.8544,0.5414,4628.36,471.93,1
6268.08,13,0,42.95,49.17,0,1.8,1.1,0.4781,0.91,4.44,0.2,0.2442,4240.51,5598.99,0
24325.41,4,0,1852.81,535.58,1,15.24,3.51,11.7994,3.77,8.31,0.9472,0.548,1900.51,281.25,1
11902.79,2,1,6284.84,854.7,1,16.51,7.45,4.2065,3.03,7.38,0.8618,0.5643,2286.16,537.24,1
5917.93,18,0,97.8,21.94,0,3.0,1.92,1.1858,0.27,2.93,0.2,0.3552,2707.39,14758.37,0
1081.84,8,0,117.79,101.32,0,1.52,1.82,0.7873,0.48,3.84,0.2,0.2314,5086.09,11703.44,0
6928.09,11,0,57.97,58.57,0,5.44,0.88,0.6297,0.06,4.27,0.2,0.1037,4251.11,15866.98,0
5845.43,14,0,117.35,80.38,0,2.69,1.05,0.2062,0.7,1.48,0.2,0.2985,4846.31,5826.95,0
3202.04,8,0,1.4,112.12,0,3.53,0.94,0.2952,0.5,1.83,0.2,0.3254,4543.33,6994.27,0
4154.05,19,0,48.39,28.2,0,3.3,1.6,0.5096,0.45,5.28,0.2,0.2341,2751.71,3723.05,0
1000.62,20,0,4.3,65.89,0,5.13,1.58,0.7746,0.96,4.19,0.2,0.367,4440.18,10909.79,0
2858.66,8,0,97.99,101.32,0,2.66,1.53,0.1954,0.6,4.58,0.2,0.209,3552.94,9131.03,0
5384.47,2,0,8701.24,727.38,1,15.02,3.23,0.2059,3.49,7.4,0.8792,0.7608,4465.1,68.64,1
7455.69,19,0,25.87,98.95,0,1.95,0.68,2.1808,0.76,1.23,0.2,0.29,2343.95,12688.7,0
85042.88,4,0,1730.94,923.89,1,8.49,7.68,14.4262,5.52,10.83,0.8271,0.8606,5512.89,110.44,1
1201.38,19,0,78.9,72.74,0,2.61,1.76,0.749,0.42,4.04,0.2,0.3078,4787.23,5821.47,0
2494.55,11,0,16.58,72.3,0,5.43,1.02,0.1802,0.84,3.74,0.2,0.1942,3042.86,13736.46,0
1835.76,16,0,82.39,110.54,0,1.66,1.42,0.2592,0.98,1.89,0.2,0.2627,2478.04,12117.41,0
4585.79,20,0,80.91,107.26,0,3.67,1.75,0.0686,0.42,1.06,0.2,0.1319,4923.49,7970.1,0
51721.2,1,0,6340.48,589.11,1,15.84,4.02,28.4754,4.62,9.59,0.8131,0.7081,1754.72,406.94,1
5247.53,19,0,28.51,94.12,0,4.99,0.58,1.0912,0.66,5.63,0.2,0.2163,2509.38,17298.57,0
4506.57,7,0,89.24,24.37,0,5.34,1.72,0.5503,0.44,2.13,0.2,0.2901,2906.94,13294.64,0
5959.91,13,0,93.14,115.71,0,2.47,0.35,0.4369,0.68,1.93,0.2,0.1521,4147.73,10124.32,0
4541.47,11,0,19.31,101.52,0,1.03,0.93,0.3247,0.94,1.2,0.2,0.3786,3428.29,11469.46,0
6776.49,16,0,58.87,68.72,0,2.79,1.57,0.5708,0.32,2.1,0.2,0.1552,4314.15,2904.46,0
4388.88,9,0,41.93,106.01,0,4.32,0.66,0.3017,0.29,5.75,0.2,0.2855,3371.69,9492.69,0
5264.54,10,0,80.27,53.48,0,5.52,1.23,0.0778,0.62,5.79,0.2,0.3048,4884.6,6999.18,0
3209.83,16,0,2.96,62.02,0,4.85,1.03,0.442,0.51,3.43,0.2,0.1889,5752.44,12354.76,0
948.46,7,0,75.23,25.29,0,4.15,0.43,0.493,0.69,5.18,0.2,0.1617,1870.55,15225.73,0
3594.85,9,0,89.63,18.45,0,3.3,0.66,0.2567,0.09,1.27,0.2,0.3383,4836.19,10840.96,0
2217.45,19,0,54.14,48.53,0,2.58,0.78,0.1216,0.12,1.03,0.2,0.3161,2524.41,2824.45,0
6816.36,18,0,111.37,12.74,0,4.93,0.6,2.9983,0.09,4.83,0.2,0.2313,1704.83,8200.83,0
4361.05,11,0,89.61,95.61,0,5.25,0.59,0.2004,0.63,2.49,0.2,0.3661,3632.94,17438.92,0
7667.65,7,0,66.42,66.61,0,1.62,0.01,0.7364,0.6,3.69,0.2,0.3841,4415.73,6736.0,0
2882.04,20,0,108.68,102.18,0,1.71,0.37,0.4822,0.62,2.26,0.2,0.1344,5565.96,12669.84,0
6058.13,21,0,77.36,8.78,0,4.36,0.5,2.4722,0.2,3.9,0.2,0.3855,1744.75,7585.64,0
2424.07,9,0,108.01,38.13,0,3.25,1.23,0.0514,0.31,3.92,0.2,0.2697,2555.4,7704.79,0
237.69,14,0,94.28,85.46,0,4.2,0.55,0.9307,0.36,4.4,0.2,0.1995,3427.38,9575.25,0
3998.38,10,0,21.09,72.8,0,5.21,1.72,0.1982,0.14,3.69,0.2,0.179,4986.45,16158.64,0
8260.3,4,1,7426.2,999.96,0,10.13,3.18,3.491,3.78,14.94,0.8349,0.727,1839.3,93.44,1
4798.89,16,0,16.07,60.13,0,1.45,0.73,0.1293,0.01,2.19,0.2,0.3892,5511.47,17706.02,0
1294.89,12,0,21.5,113.85,0,4.3,1.94,0.7361,0.74,3.42,0.2,0.2076,4907.43,5344.87,0
3081.59,8,0,80.23,62.15,0,4.96,0.78,0.7284,0.92,5.41,0.2,0.112,1782.88,12306.1,0
115874.22,2,0,2811.85,967.13,1,14.54,4.83,18.7806,4.96,14.35,0.8292,0.5882,5857.99,544.81,1
6968.21,22,0,95.12,106.46,0,1.03,1.76,1.2565,0.44,2.15,0.2,0.2544,3088.04,6349.11,0
110353.55,0,0,4082.75,763.71,1,14.75,5.4,48.9765,4.77,12.47,0.8027,0.5218,2208.11,81.09,1
4198.61,11,0,6.71,30.99,0,1.9,1.92,0.9934,0.6,3.82,0.2,0.1056,2106.26,13456.67,0
868.84,21,0,72.78,56.57,0,3.41,0.44,0.687,0.41,1.71,0.2,0.2748,2775.55,14233.34,0
1508.23,17,0,110.68,71.58,0,1.34,0.76,0.603,0.13,1.08,0.2,0.2568,3798.62,16531.3,0
4922.99,12,0,57.1,73.77,0,1.2,1.57,0.0568,0.5,1.59,0.2,0.2447,5219.31,3911.33,0
7196.36,20,0,62.65,44.45,0,1.22,1.06,0.3776,0.23,5.01,0.2,0.3369,5223.85,7976.03,0
6140.01,10,0,51.06,30.54,0,4.83,1.82,0.2696,0.08,3.99,0.2,0.2631,4836.27,5976.44,0
6244.96,4,1,660.43,1071.82,0,11.16,4.81,0.2886,3.46,12.52,0.7634,0.8275,4846.41,257.02,1
5508.72,13,0,49.59,94.05,0,3.41,0.74,1.0105,0.55,2.27,0.2,0.192,2740.02,7378.57,0
6868.99,10,0,89.74,53.59,0,4.5,0.32,0.4278,0.21,3.0,0.2,0.2015,4811.02,10719.33,0
1453.76,7,0,96.52,98.79,0,3.36,1.2,0.6894,0.09,2.32,0.2,0.2113,4680.55,11666.27,0
3325.03,16,0,85.39,71.7,0,5.73,1.64,0.4154,0.64,3.19,0.2,0.1605,5688.08,12441.52,0
462.15,14,0,73.82,80.88,0,2.8,1.31,0.8342,0.98,1.43,0.2,0.1828,2787.03,8270.83,0
1762.42,7,0,88.43,8.23,0,1.45,0.57,0.4699,0.83,5.58,0.2,0.2044,3324.53,17405.26,0
1717.3,19,0,68.99,31.33,0,3.04,0.21,0.5939,0.07,2.47,0.2,0.3841,4228.64,14807.66,0
6542.55,15,0,83.3,115.93,0,3.82,1.54,0.2021,0.76,5.81,0.2,0.2377,5442.51,9263.67,0
1106.89,9,0,45.92,94.64,0,2.1,1.4,0.318,0.8,3.06,0.2,0.2059,1623.08,10477.56,0
2440.86,19,0,80.84,98.53,0,1.38,1.86,0.091,0.48,2.77,0.2,0.3683,2685.07,6159.03,0
7297.43,22,0,88.45,28.18,0,2.21,0.53,0.5954,0.23,5.17,0.2,0.3509,4573.98,7567.64,0
812.2,22,0,73.66,91.71,0,3.71,0.08,0.6018,0.48,4.1,0.2,0.2477,2039.45,17762.85,0
4028.28,15,0,47.75,90.02,0,1.64,1.05,0.2553,0.42,5.7,0.2,0.1098,5409.46,7426.08,0
3766.13,10,0,83.79,55.21,0,4.45,0.02,0.2455,0.21,3.91,0.2,0.1976,4991.57,11727.01,0
2049.69,22,0,115.02,41.17,0,1.92,0.85,0.4835,0.42,4.76,0.2,0.2095,3968.54,8289.6,0
7838.33,14,0,97.7,86.5,0,5.02,1.11,0.9252,0.86,1.98,0.2,0.34,4071.34,13764.38,0
3487.86,11,0,119.47,101.93,0,3.59,1.44,1.2592,0.79,2.5,0.2,0.2686,1543.84,10998.92,0
668.28,15,0,57.18,75.58,0,3.25,0.67,0.855,0.36,3.8,0.2,0.3796,4607.44,5974.98,0
156789.5,4,1,5437.51,1066.67,1,15.8,4.78,75.6484,5.02,10.87,0.8841,0.8448,2045.57,231.74,1
1329.82,12,0,76.87,111.43,0,3.11,1.22,0.6938,0.4,5.54,0.2,0.1237,4342.7,7366.73,0
5741.38,19,0,32.55,53.39,0,5.31,0.73,0.2935,0.59,5.83,0.2,0.2242,4438.56,4778.96,0
120853.95,23,0,1272.54,608.56,1,8.64,7.39,24.3099,4.65,6.26,0.7993,0.7825,4774.98,54.53,1
5307.69,19,0,37.12,29.69,0,2.42,1.25,1.414,0.13,5.19,0.2,0.1086,2198.73,12549.5,0
3914.01,15,0,65.83,16.21,0,5.74,1.08,0.3208,0.59,3.28,0.2,0.3247,2963.41,16012.16,0
4363.52,18,0,57.8,27.26,0,1.45,0.62,0.0035,0.41,1.78,0.2,0.1032,4379.04,10277.72,0
2436.75,7,0,82.53,59.03,0,4.78,0.6,0.153,0.77,4.99,0.2,0.2791,2113.35,14707.63,0
7080.86,20,0,47.37,19.59,0,4.69,0.78,2.015,0.38,2.31,0.2,0.2267,2348.57,5680.9,0
6499.08,15,0,34.16,89.15,0,5.04,0.83,0.1616,0.85,1.91,0.2,0.1869,5594.79,12117.66,0
5057.48,13,0,38.48,18.26,0,5.85,0.04,0.8562,0.97,2.41,0.2,0.1375,2724.6,8902.35,0
7576.85,1,1,3217.24,1209.49,0,12.64,6.96,2.9755,3.99,14.44,0.9379,0.428,1905.89,466.51,1
38633.65,2,0,7557.32,565.86,0,10.49,6.86,9.6851,4.33,13.38,0.7084,0.6304,3615.66,463.74,1
3888.04,16,0,112.35,19.03,0,4.64,1.49,0.3432,0.55,1.61,0.2,0.2444,5919.52,6640.77,0
5400.22,10,0,28.32,52.1,0,1.08,1.59,2.1136,0.58,2.98,0.2,0.1729,1734.39,17495.13,0
5569.57,11,0,44.57,10.74,0,1.79,0.18,0.2086,0.62,5.65,0.2,0.3991,4608.38,11927.14,0
127732.42,0,1,2554.47,1382.59,0,15.57,7.03,28.0262,4.32,7.93,0.8723,0.5791,4400.59,85.17,1
3612.5,16,0,65.13,58.81,0,3.83,1.09,0.0194,0.32,3.34,0.2,0.3603,3683.86,11498.62,0
4342.87,21,0,35.48,31.6,0,2.84,0.0,0.9549,0.64,2.9,0.2,0.1557,2221.55,2103.26,0
2062.54,9,0,78.99,64.67,0,2.94,1.05,0.5868,0.5,3.76,0.2,0.2839,4992.07,7026.12,0
4280.96,9,0,5.25,112.54,0,1.89,0.06,1.1436,0.11,1.96,0.2,0.1095,1997.09,12196.38,0
5066.97,15,0,5.89,26.49,0,4.59,0.03,0.3678,0.92,4.28,0.2,0.3785,3704.59,15279.66,0
3015.22,20,0,98.64,95.31,0,1.29,1.23,0.3108,0.53,4.67,0.2,0.3503,4375.13,3062.55,0
989.56,14,0,63.8,22.74,0,3.63,0.5,0.7421,0.63,1.89,0.2,0.3248,3837.68,8525.99,0
67643.59,3,0,4187.43,548.9,0,13.5,5.52,14.4656,4.97,11.34,0.85,0.8668,4373.81,541.98,1
6789.86,20,0,91.7,51.67,0,4.63,1.22,0.1343,0.56,2.07,0.2,0.3297,5985.83,16803.58,0
3690.5,19,0,0.02,4.16,0,2.42,0.03,0.3667,0.14,5.45,0.2,0.102,5827.43,17747.19,0
6217.88,15,0,110.29,61.35,0,3.85,1.14,1.1315,0.09,3.3,0.2,0.1468,2917.07,6092.81,0
2198.7,16,0,11.03,47.98,0,5.59,1.47,0.1622,0.72,4.96,0.2,0.1519,2624.36,15176.42,0
7279.71,16,0,4.48,97.0,0,2.91,1.56,0.7786,0.92,2.67,0.2,0.3639,4093.05,8835.73,0
6209.04,7,0,76.07,75.86,0,1.27,1.05,2.04,0.32,3.82,0.2,0.198,2042.43,13103.85,0
179539.28,3,0,5432.14,535.58,1,15.86,3.74,38.6215,4.01,10.76,0.8863,0.6741,4531.36,161.22,1
5643.39,11,0,57.71,23.77,0,2.98,1.14,0.6333,0.56,5.99,0.2,0.2573,3455.21,5725.5,0
5540.96,9,0,13.5,49.63,0,2.83,0.38,0.6129,0.34,4.28,0.2,0.3309,3435.3,4541.94,0
6461.81,11,0,52.86,110.91,0,2.17,1.37,0.2433,0.16,4.64,0.2,0.1257,5197.13,13781.22,0
1351.88,16,0,1.65,83.26,0,1.56,0.9,0.6852,0.02,2.05,0.2,0.2614,4294.51,5101.58,0
3967.61,11,0,83.41,80.19,0,2.88,1.81,0.4894,0.53,2.28,0.2,0.118,2663.96,5051.28,0
3826.69,7,0,7.99,79.24,0,4.31,1.83,0.4065,0.36,1.54,0.2,0.1877,2720.77,16111.12,0
4166.61,10,0,108.46,58.16,0,3.99,0.18,0.2949,0.2,5.83,0.2,0.2682,5909.07,13342.0,0
58362.32,3,1,1918.84,779.44,1,14.25,4.18,9.3292,5.93,11.01,0.903,0.7129,5650.22,527.81,1
429.83,15,0,27.07,41.01,0,2.96,0.27,0.9168,0.73,3.6,0.2,0.3034,5166.86,15937.76,0
4668.61,20,0,116.46,109.17,0,2.65,1.08,0.3821,0.21,1.69,0.2,0.2624,3378.0,14761.7,0
5700.06,11,0,51.61,109.08,0,4.85,1.31,0.972,0.56,1.79,0.2,0.1203,2890.49,10433.98,0
6748.28,11,0,87.25,91.85,0,5.4,0.83,1.898,0.41,3.22,0.2,0.3801,2328.61,16284.91,0
6277.04,10,0,15.79,3.14,0,5.93,1.23,1.2975,0.61,4.06,0.2,0.2789,2732.08,5540.78,0
141469.59,1,1,5679.58,1126.42,1,16.52,5.46,75.1556,3.41,7.93,0.7081,0.7823,1857.64,13.93,1
5990.46,13,0,90.93,7.94,0,5.64,1.97,0.7836,0.87,3.45,0.2,0.1975,3358.7,9212.23,0
526.24,19,0,86.42,47.3,0,5.7,1.14,0.8416,0.54,4.21,0.2,0.3112,3321.9,2423.89,0
158609.22,1,1,3923.13,1148.41,0,13.16,6.15,43.6026,3.15,8.91,0.7995,0.5523,3556.05,497.43,1
4982.45,8,0,82.79,108.44,0,3.32,1.29,0.465,0.09,3.5,0.2,0.1539,3401.08,11284.25,0
3265.92,17,0,54.11,21.47,0,3.95,1.43,0.175,0.2,3.27,0.2,0.175,3958.83,13005.82,0
5803.32,10,0,10.94,84.75,0,4.17,0.17,0.1414,0.71,4.63,0.2,0.3926,5084.19,11715.58,0
12683.56,1,0,5350.13,1076.55,1,16.69,3.89,2.1896,5.14,10.2,0.7774,0.7843,3976.56,270.52,1
1226.25,13,0,0.42,91.85,0,1.06,1.0,0.3956,0.5,5.04,0.2,0.2824,2028.99,9794.16,0
3739.16,21,0,9.53,72.01,0,2.22,1.09,0.1631,0.62,3.79,0.2,0.3476,4467.62,2592.48,0
11426.18,0,0,7639.32,733.52,0,8.49,5.08,1.5736,3.53,12.72,0.8528,0.7458,4439.75,359.01,1
3751.64,18,0,111.78,11.18,0,2.5,0.74,0.6323,0.38,1.34,0.2,0.2282,2298.39,10717.63,0
5618.03,15,0,39.51,49.65,0,2.05,0.42,1.6683,0.06,3.86,0.2,0.3938,2105.46,10368.94,0
110836.15,23,1,5714.29,750.66,1,17.95,4.77,22.2931,3.39,11.63,0.8299,0.7159,4758.33,298.04,1
129002.74,1,1,801.49,1044.19,1,16.48,7.0,29.4085,6.0,10.14,0.7834,0.6802,4242.33,384.31,1
54284.67,0,1,4856.19,757.73,1,14.86,4.71,21.5684,5.17,12.16,0.7073,0.4878,2405.34,201.66,1
7346.07,8,0,77.48,57.78,0,4.14,1.78,0.623,0.54,2.68,0.2,0.3352,4526.13,8506.04,0
2534.88,17,0,66.62,2.25,0,3.89,0.66,0.5179,0.92,4.98,0.2,0.1199,5257.98,4218.74,0
3126.88,12,0,68.52,46.75,0,3.98,1.73,0.0333,0.75,4.53,0.2,0.1943,3026.19,2312.38,0
2053.61,21,0,99.53,36.32,0,3.63,0.35,0.4504,0.37,1.19,0.2,0.1606,3736.74,3300.19,0
7258.66,11,0,22.83,110.84,0,4.66,1.05,0.4245,0.78,1.72,0.2,0.3615,5095.61,15118.64,0
1235.19,8,0,55.12,85.64,0,3.61,0.01,0.7282,0.93,4.44,0.2,0.2783,4545.23,3210.63,0
4260.51,16,0,2.7,91.02,0,4.19,0.42,1.495,0.2,2.43,0.2,0.2597,1707.63,14319.15,0
1428.47,10,0,1.83,74.75,0,3.57,0.41,0.4762,0.35,2.59,0.2,0.1425,2726.94,13210.53,0
755.69,17,0,64.87,6.09,0,1.14,1.81,0.7095,0.05,2.92,0.2,0.1258,2601.71,8149.05,0
5109.87,21,0,73.96,37.49,0,5.09,1.43,0.0727,0.67,3.67,0.2,0.3921,5510.74,14043.04,0
6540.24,21,0,11.67,37.25,0,4.22,1.53,2.1247,0.47,5.74,0.2,0.1431,2093.08,16310.35,0
1630.15,17,0,94.65,105.89,0,3.27,0.06,0.4801,0.48,2.76,0.2,0.2384,3135.52,4566.99,0
1193.67,10,0,48.68,85.71,0,1.53,1.11,0.7171,0.07,2.51,0.2,0.2383,4219.98,11366.68,0
1440.36,22,0,46.06,40.89,0,5.07,1.18,0.4453,0.78,3.18,0.2,0.3362,2596.61,10621.34,0
807.58,22,0,13.72,71.53,0,2.63,0.2,0.8198,0.45,2.54,0.2,0.2217,4481.76,11491.8,0
6594.95,17,0,59.32,79.22,0,1.45,1.63,0.5763,0.89,5.52,0.2,0.2908,4183.82,1802.99,0
97969.77,3,1,4356.14,645.38,0,11.0,6.97,44.1167,5.04,15.19,0.9342,0.7589,2171.47,549.5,1
4969.63,19,0,101.72,102.3,0,1.31,1.8,0.2056,0.97,1.0,0.2,0.268,4122.27,17654.88,0
10457.33,3,0,3911.85,752.22,1,11.82,5.73,2.7753,4.99,10.75,0.7471,0.5923,2769.94,555.07,1
7980.16,11,0,16.11,8.61,0,1.08,1.44,2.6369,0.49,3.18,0.2,0.3971,2194.2,3171.55,0
3757.02,20,0,74.79,54.53,0,3.12,1.64,0.1144,0.38,2.13,0.2,0.2274,3371.35,1920.37,0
5754.61,15,0,49.3,65.54,0,2.83,1.96,0.2016,0.57,4.52,0.2,0.1339,4789.11,9600.83,0
5904.09,15,0,55.79,9.39,0,5.45,0.18,1.7597,0.47,4.71,0.2,0.3881,2139.39,3064.93,0
2637.5,8,0,108.43,64.2,0,1.05,0.91,0.482,0.91,3.87,0.2,0.1995,5091.44,7517.22,0
1506.56,16,0,87.24,67.64,0,1.31,0.95,0.4669,0.17,1.26,0.2,0.3971,2825.78,14904.11,0
843.58,9,0,102.17,33.34,0,1.66,0.56,0.6977,0.86,1.07,0.2,0.1335,2790.67,4628.74,0
3683.89,12,0,31.35,84.09,0,3.42,1.6,0.6898,0.86,2.71,0.2,0.1253,2180.11,4150.14,0
4068.4,20,0,92.44,28.55,0,3.2,1.28,0.8546,0.21,4.67,0.2,0.2035,2193.68,12204.63,0
1507.28,19,0,57.15,57.15,0,5.74,1.84,0.2545,0.23,4.42,0.2,0.217,2021.97,6054.53,0
2452.58,21,0,45.84,37.88,0,3.65,1.91,0.2904,0.1,3.66,0.2,0.2061,3456.3,15476.68,0
2326.21,15,0,32.05,11.79,0,4.27,0.78,0.4754,0.77,4.75,0.2,0.3203,4434.3,11337.33,0
5584.17,12,0,37.59,1.27,0,1.04,0.14,0.8501,0.41,3.63,0.2,0.3056,3018.33,7494.57,0
465.53,9,0,6.83,71.3,0,5.47,0.43,0.8232,0.6,1.61,0.2,0.3873,2633.53,3199.46,0
6158.09,12,0,107.52,83.48,0,2.27,0.93,0.9293,0.94,4.19,0.2,0.3768,3191.81,6277.41,0
6205.07,17,0,30.88,93.69,0,2.39,0.12,0.115,0.39,5.98,0.2,0.1775,5565.26,14967.37,0
176398.85,1,1,2098.91,917.45,1,15.69,4.09,96.3346,4.93,15.13,0.8789,0.4516,1812.29,48.39,1
3677.88,22,0,17.86,76.84,0,5.66,1.33,0.3997,0.27,4.5,0.2,0.3714,2627.68,11109.17,0
4027.3,20,0,48.47,87.33,0,5.06,0.14,0.2971,0.23,2.92,0.2,0.3068,5729.6,14433.24,0
178530.24,2,0,3965.16,1050.66,0,8.91,5.67,44.6731,5.88,6.8,0.8149,0.7833,3908.87,390.44,1
72228.64,1,1,3876.88,551.43,0,12.87,7.43,42.0704,4.31,7.89,0.7089,0.4127,1676.99,597.85,1
6383.37,16,0,59.96,115.79,0,5.06,1.93,0.9644,0.02,2.7,0.2,0.2013,3249.45,13480.39,0
5300.03,21,0,112.81,104.42,0,3.68,1.48,1.161,0.23,1.36,0.2,0.3206,2452.55,9720.09,0
113215.11,1,0,1696.52,613.64,1,11.07,6.97,19.2811,4.37,7.71,0.8478,0.8089,5582.3,68.27,1
1920.47,13,0,51.15,97.38,0,5.91,1.36,0.6232,0.32,5.88,0.2,0.2728,5096.29,4024.74,0
6160.98,12,0,40.26,14.49,0,1.71,0.83,0.2154,0.7,3.77,0.2,0.2316,5068.96,16795.94,0
153289.17,4,1,1925.13,1285.65,1,8.07,7.63,77.6157,5.12,11.94,0.7709,0.7468,1949.86,476.38,1
1316.09,15,0,62.77,49.44,0,5.69,1.22,0.3645,0.04,1.9,0.2,0.25,2071.02,17194.83,0
2913.26,7,0,66.93,23.03,0,5.93,1.95,0.4199,0.62,5.31,0.2,0.396,5021.62,10022.16,0
